Date,Time,Factory,Region,Shift,Workers,Exp,Training,Temp,Pressure,Humidity,Vibration,Speed,Age,Service_Days,Gas,Sparks,Alarm,Risk,Accident
2021-01-02,20:15:00,Factory_C,Industrial_Zone,Day,34.0,Senior,Yes,29.36,25.68,38.23,4.13,2875.4,3,23,5.37,2,On,43.7,0
2021-01-02,20:30:00,Factory_D,Rural,Day,35.0,Senior,No,24.21,20.64,48.59,4.1,3117.49,19,226,9.51,1,Off,57.71,0
2021-01-02,20:45:00,Factory_D,Urban,Day,31.0,Junior,Yes,33.16,24.86,37.2,2.05,2151.06,15,343,9.19,1,On,72.75,0
2021-01-02,21:00:00,Factory_D,Rural,Night,18.0,Senior,Yes,26.88,22.51,56.58,4.15,1016.32,8,10,7.77,2,Off,32.7,0
2021-01-02,21:15:00,Factory_A,Rural,Day,6.0,Junior,No,22.43,20.14,73.09,2.82,3282.89,18,120,9.93,3,On,41.97,0
2021-01-02,21:30:00,Factory_A,Industrial_Zone,Day,26.0,Junior,Yes,21.79,18.87,38.55,4.14,1117.53,15,231,5.1,0,Off,46.78,0
2021-01-02,21:45:00,Factory_A,Urban,Day,34.0,Junior,No,26.45,26.11,47.11,0.62,1367.74,17,132,9.01,1,On,56.67,0
2021-01-02,22:00:00,Factory_D,Rural,Night,29.0,Senior,Yes,24.33,21.56,58.3,0.61,3065.22,17,323,7.75,4,Off,55.21,0
2021-01-02,22:15:00,Factory_C,Urban,Night,6.0,Senior,Yes,27.14,25.23,75.02,3.98,1509.89,14,308,0.76,0,On,58.92,0
2021-01-02,22:30:00,Factory_A,Rural,Day,32.0,Senior,Yes,26.42,24.73,73.63,3.73,3835.59,1,223,6.95,0,On,49.76,0
2021-01-02,22:45:00,Factory_B,Industrial_Zone,Day,49.0,Junior,No,24.78,24.44,42.58,2.91,3597.77,10,219,5.94,0,On,49.16,0
2021-01-02,23:00:00,Factory_B,Industrial_Zone,Night,25.0,Senior,Yes,22.46,18.56,44.16,2.26,2903.15,4,280,9.26,4,On,43.92,0
2021-01-02,23:15:00,Factory_B,Rural,Night,27.0,Junior,Yes,20.46,19.53,54.32,2.9,2576.25,18,236,2.0,4,Off,47.45,0
2021-01-02,23:30:00,Factory_D,Rural,Day,42.0,Junior,No,23.66,23.2,56.72,2.0,1593.48,4,30,4.57,4,Off,30.45,0
2021-01-02,23:45:00,Factory_B,Urban,Night,47.0,Junior,No,27.57,22.55,55.34,1.91,2594.95,1,170,8.15,2,Off,52.43,0
2021-01-03,00:00:00,Factory_D,Urban,Night,9.0,Junior,Yes,25.64,25.8,60.23,4.33,3634.18,11,157,8.76,2,Off,53.78,0
2021-01-03,00:15:00,Factory_B,Urban,Day,43.0,Junior,Yes,21.26,18.18,39.5,4.66,3974.9,4,353,0.19,1,Off,47.64,0
2021-01-03,00:30:00,Factory_C,Rural,Night,6.0,Junior,No,25.52,24.4,68.81,1.95,2096.84,18,251,9.13,2,Off,56.3,0
2021-01-03,00:45:00,Factory_D,Industrial_Zone,Day,20.0,Senior,No,26.16,22.19,48.58,1.64,3727.82,5,206,4.1,1,On,47.57,0
2021-01-03,01:00:00,Factory_B,Rural,Day,21.0,Senior,No,22.35,23.28,76.0,4.19,2280.96,11,342,3.86,2,On,62.79,0
2021-01-03,01:15:00,Factory_A,Industrial_Zone,Night,47.0,Junior,Yes,25.46,23.27,59.04,3.1,3267.38,13,13,9.11,3,Off,37.97,0
2021-01-03,01:30:00,Factory_D,Urban,Night,31.0,Junior,No,25.17,20.9,30.41,4.02,1043.03,10,267,0.88,3,Off,61.13,0
2021-01-03,01:45:00,Factory_A,Industrial_Zone,Day,30.0,Junior,Yes,21.57,22.43,35.28,4.42,2676.48,15,21,3.57,2,On,35.31,0
2021-01-03,02:00:00,Factory_A,Rural,Night,14.0,Junior,Yes,26.07,19.58,52.59,1.69,3398.61,2,218,4.08,3,On,43.57,0
2021-01-03,02:15:00,Factory_A,Rural,Day,9.0,Junior,No,26.68,22.65,44.64,1.97,2295.72,14,137,7.97,0,On,47.58,0
2021-01-03,02:30:00,Factory_A,Rural,Day,32.0,Senior,No,28.25,23.21,73.34,0.02,1922.69,18,112,9.74,3,On,47.82,0
2021-01-03,02:45:00,Factory_B,Rural,Day,21.0,Senior,Yes,28.16,24.95,74.94,4.76,3083.48,1,352,3.2,2,On,60.59,0
2021-01-03,03:00:00,Factory_B,Rural,Night,20.0,Junior,No,20.87,15.06,33.42,0.35,3505.8,16,20,5.78,0,Off,30.68,0
2021-01-03,03:15:00,Factory_D,Industrial_Zone,Night,49.0,Senior,Yes,22.19,21.56,33.01,2.99,2172.32,3,226,8.05,4,On,40.86,0
2021-01-03,03:30:00,Factory_D,Urban,Day,17.0,Senior,No,26.55,24.02,51.62,4.64,3236.5,14,42,9.23,2,Off,42.11,0
2021-01-03,03:45:00,Factory_D,Industrial_Zone,Night,10.0,Junior,Yes,26.54,21.68,43.5,3.18,3416.95,5,91,4.33,3,Off,40.12,0
2021-01-03,04:00:00,Factory_B,Urban,Day,21.0,Junior,No,26.55,222.66,75.65,4.55,3131.81,1,4,0.04,3,On,35.42,0
2021-01-03,04:15:00,Factory_D,Industrial_Zone,Night,38.0,Senior,No,36.56,28.35,65.91,1.95,3080.17,18,238,2.07,3,On,82.42,1
2021-01-03,04:30:00,Factory_A,Industrial_Zone,Night,45.0,Junior,No,26.71,25.25,78.25,4.71,1411.23,10,172,9.22,3,Off,47.9,0
2021-01-03,04:45:00,Factory_B,Industrial_Zone,Day,6.0,Senior,Yes,28.41,19.87,58.58,1.29,1489.67,8,321,8.0,3,On,62.92,0
2021-01-03,05:00:00,Factory_D,Rural,Night,10.0,Senior,Yes,27.86,23.82,41.09,3.34,3204.27,1,163,2.82,1,On,44.83,0
2021-01-03,05:15:00,Factory_A,Urban,Night,46.0,Junior,Yes,26.95,24.44,49.95,3.28,2902.9,17,87,7.15,0,On,46.87,0
2021-01-03,05:30:00,Factory_D,Urban,Night,19.0,Junior,Yes,24.05,23.28,39.95,0.25,1727.98,7,97,4.42,2,On,43.96,0
2021-01-03,05:45:00,Factory_C,Industrial_Zone,Day,37.0,Senior,Yes,27.28,23.2,74.71,2.36,3251.55,12,251,9.96,3,Off,62.21,0
2021-01-03,06:00:00,Factory_D,Rural,Night,29.0,Senior,No,22.68,22.49,38.44,0.42,3840.48,2,18,6.99,2,On,34.4,0
2021-01-03,06:15:00,Factory_C,Industrial_Zone,Day,43.0,Junior,No,24.29,22.0,30.25,3.54,2142.36,18,125,9.39,4,On,48.31,0
2021-01-03,06:30:00,Factory_D,Rural,Night,47.0,Junior,No,23.54,24.03,59.66,3.63,2698.38,14,261,2.72,3,Off,51.15,0
2021-01-03,06:45:00,Factory_D,Industrial_Zone,Day,24.0,Senior,Yes,25.25,20.95,61.97,4.89,2835.65,3,27,1.33,1,Off,34.34,0
2021-01-03,07:00:00,Factory_B,Rural,Day,7.0,Junior,No,31.94,24.65,47.63,0.84,2299.32,8,208,3.22,2,On,55.44,0
2021-01-03,07:15:00,Factory_B,Industrial_Zone,Night,35.0,Junior,No,19.4,20.62,69.24,4.94,1649.3,7,323,8.12,2,Off,50.02,0
2021-01-03,07:30:00,Factory_C,Rural,Night,42.0,Senior,No,27.06,24.82,79.4,3.23,3467.24,2,225,7.14,0,On,47.64,0
2021-01-03,07:45:00,Factory_B,Rural,Day,37.0,Junior,No,20.16,21.09,69.11,0.05,2742.49,17,110,3.46,2,On,38.95,0
2021-01-03,08:00:00,Factory_A,Rural,Night,32.0,Junior,Yes,23.58,20.94,45.22,2.53,1396.08,11,208,4.64,1,On,47.41,0
2021-01-03,08:15:00,Factory_A,Industrial_Zone,Night,27.0,Junior,No,28.27,23.31,31.37,0.89,3340.01,10,105,2.31,0,On,44.89,0
2021-01-03,08:30:00,Factory_C,Rural,Night,35.0,Senior,No,25.19,22.57,79.1,2.28,2474.71,17,352,6.84,1,Off,63.55,0
2021-01-03,08:45:00,Factory_A,Industrial_Zone,Day,21.0,Senior,Yes,21.77,18.68,56.38,4.25,3810.25,18,330,3.14,3,On,60.84,0
2021-01-03,09:00:00,Factory_A,Industrial_Zone,Night,24.0,Senior,Yes,22.85,19.79,44.45,3.35,2975.08,5,97,8.58,2,Off,35.12,0
2021-01-03,09:15:00,Factory_D,Urban,Night,9.0,Junior,Yes,27.04,26.44,45.69,3.48,3859.96,13,127,6.68,4,Off,52.15,0
2021-01-03,09:30:00,Factory_B,Urban,Night,45.0,Junior,Yes,22.81,21.07,41.55,0.79,2819.38,15,112,8.14,1,On,43.5,0
2021-01-03,09:45:00,Factory_A,Rural,Night,23.0,Senior,No,25.65,21.78,42.26,3.28,3846.37,3,356,7.68,2,On,60.55,0
2021-01-03,10:00:00,Factory_A,Urban,Day,,Senior,Yes,25.14,21.41,67.22,4.86,1835.49,12,305,6.07,3,On,56.57,0
2021-01-03,10:15:00,Factory_B,Industrial_Zone,Day,11.0,Junior,Yes,23.05,22.1,74.13,0.98,1271.31,16,359,5.66,0,On,60.67,0
2021-01-03,10:30:00,Factory_A,Industrial_Zone,Night,40.0,Junior,Yes,31.43,29.93,78.24,4.34,1275.59,9,29,2.99,3,On,48.35,0
2021-01-03,10:45:00,Factory_A,Urban,Day,28.0,Senior,Yes,26.9,25.75,46.06,4.29,3634.53,11,121,9.41,1,Off,48.8,0
2021-01-03,11:00:00,Factory_B,Urban,Day,20.0,Senior,No,18.92,16.84,31.73,3.91,3955.6,17,341,8.9,1,Off,51.89,0
2021-01-03,11:15:00,Factory_D,Rural,Day,33.0,Junior,Yes,25.56,25.35,48.75,1.71,3636.61,15,176,4.21,1,On,53.53,0
2021-01-03,11:30:00,Factory_A,Urban,Day,,Senior,No,23.01,19.84,67.89,4.29,2918.03,19,64,6.3,1,Off,37.64,0
2021-01-03,11:45:00,Factory_B,Urban,Night,43.0,Junior,No,27.56,22.48,32.38,3.17,3962.31,15,113,4.05,1,On,54.35,0
2021-01-03,12:00:00,Factory_A,Industrial_Zone,Day,24.0,Junior,Yes,22.62,20.38,44.85,0.65,3087.61,10,192,5.33,4,Off,45.78,0
2021-01-03,12:15:00,Factory_A,Urban,Day,12.0,Junior,Yes,24.66,19.98,52.71,0.49,2025.48,5,169,1.65,1,Off,47.3,0
2021-01-03,12:30:00,Factory_D,Urban,Night,,Senior,No,26.51,25.83,35.98,3.56,2171.84,5,354,1.7,2,On,62.78,0
2021-01-03,12:45:00,Factory_C,Urban,Day,30.0,Junior,No,27.6,22.64,40.88,4.43,3311.05,3,59,1.55,4,Off,44.59,0
2021-01-03,13:00:00,Factory_C,Urban,Day,30.0,Senior,Yes,21.4,16.5,41.3,0.65,1967.92,17,107,0.12,4,Off,37.83,0
2021-01-03,13:15:00,Factory_B,Urban,Night,9.0,Junior,Yes,24.0,20.3,40.15,3.78,2410.85,8,170,5.81,2,Off,45.76,0
2021-01-03,13:30:00,Factory_C,Rural,Day,48.0,Senior,No,23.58,22.18,33.91,3.89,1246.09,9,241,6.44,0,On,53.19,0
2021-01-03,13:45:00,Factory_B,Industrial_Zone,Night,25.0,Senior,No,23.04,18.08,75.21,0.53,1372.91,3,231,1.28,2,On,36.53,0
2021-01-03,14:00:00,Factory_C,Industrial_Zone,Night,36.0,Junior,Yes,30.3,25.69,31.04,3.66,1335.6,3,28,3.72,2,On,39.53,0
2021-01-03,14:15:00,Factory_D,Urban,Night,37.0,Senior,Yes,26.21,21.33,57.55,0.02,1514.91,9,234,3.81,4,On,52.0,0
2021-01-03,14:30:00,Factory_B,Urban,Night,23.0,Senior,No,21.22,22.84,43.66,1.17,2285.41,9,294,4.48,2,Off,53.47,0
2021-01-03,14:45:00,Factory_C,Rural,Night,46.0,Junior,No,27.75,24.79,60.89,4.06,3820.25,13,301,2.15,2,Off,68.13,0
2021-01-03,15:00:00,Factory_D,Industrial_Zone,Day,16.0,Senior,Yes,31.37,25.84,65.53,2.42,3147.16,5,218,6.41,1,On,62.14,0
2021-01-03,15:15:00,Factory_C,Rural,Night,12.0,Junior,Yes,28.1,20.95,62.52,0.41,1934.66,18,200,4.82,4,Off,55.62,0
2021-01-03,15:30:00,Factory_A,Industrial_Zone,Day,31.0,Senior,No,20.44,17.64,73.57,1.25,2156.16,17,357,7.41,0,On,57.03,0
2021-01-03,15:45:00,Factory_A,Industrial_Zone,Day,41.0,Junior,Yes,23.55,20.62,72.19,0.05,1364.95,12,344,6.56,0,On,59.48,0
2021-01-03,16:00:00,Factory_D,Urban,Day,9.0,Junior,Yes,28.8,23.94,32.88,0.07,2702.99,17,23,6.16,4,On,43.8,0
2021-01-03,16:15:00,Factory_A,Industrial_Zone,Night,27.0,Senior,Yes,22.88,24.5,42.51,2.7,3744.43,1,150,8.97,0,On,43.98,0
2021-01-03,16:30:00,Factory_A,Industrial_Zone,Night,18.0,Junior,No,26.33,23.76,48.83,3.6,1746.87,9,146,5.53,3,Off,51.18,0
2021-01-03,16:45:00,Factory_B,Industrial_Zone,Night,19.0,Senior,No,27.32,22.9,57.22,4.83,2895.77,10,24,6.39,1,Off,37.91,0
2021-01-03,17:00:00,Factory_C,Rural,Day,33.0,Senior,No,22.22,24.06,79.94,3.47,1716.45,15,142,5.12,2,Off,45.05,0
2021-01-03,17:15:00,Factory_B,Urban,Day,29.0,Senior,Yes,24.82,22.23,48.77,1.52,1528.64,3,156,6.59,3,On,44.57,0
2021-01-03,17:30:00,Factory_C,Urban,Day,15.0,Junior,No,15.28,18.51,37.81,0.13,1975.97,2,363,0.41,0,On,41.88,0
2021-01-03,17:45:00,Factory_A,Rural,Night,12.0,Junior,Yes,21.93,24.07,58.14,4.37,1516.12,19,105,9.21,3,On,36.65,0
2021-01-03,18:00:00,Factory_B,Rural,Day,36.0,Senior,No,24.24,23.55,66.4,2.25,3035.48,13,149,1.28,3,On,44.87,0
2021-01-03,18:15:00,Factory_C,Industrial_Zone,Day,31.0,Senior,No,21.26,21.51,30.99,0.32,1353.12,2,106,4.9,0,Off,33.94,0
2021-01-03,18:30:00,Factory_C,Urban,Day,8.0,Senior,Yes,29.9,26.11,47.64,4.99,2004.33,15,313,4.94,0,Off,63.95,0
2021-01-03,18:45:00,Factory_B,Industrial_Zone,Night,42.0,Senior,No,20.71,20.22,36.9,2.85,1906.69,12,37,4.24,0,Off,35.73,0
2021-01-03,19:00:00,Factory_D,Industrial_Zone,Night,17.0,Senior,Yes,23.68,21.92,75.28,3.08,2905.13,16,213,6.69,0,Off,45.74,0
2021-01-03,19:15:00,Factory_C,Rural,Night,42.0,Senior,No,25.39,19.53,58.81,4.7,2844.02,2,250,1.8,1,On,43.16,0
2021-01-03,19:30:00,Factory_A,Urban,Night,18.0,Junior,No,29.32,23.24,45.65,3.39,3056.72,4,167,6.34,4,On,51.23,0
2021-01-03,19:45:00,Factory_C,Industrial_Zone,Night,25.0,Senior,No,20.69,20.25,31.33,4.92,3921.02,11,300,4.73,0,On,49.51,0
2021-01-03,20:00:00,Factory_A,Rural,Day,17.0,Junior,Yes,28.49,25.17,33.74,1.72,1159.3,5,158,2.11,4,Off,53.21,0
2021-01-03,20:15:00,Factory_B,Urban,Night,28.0,Senior,No,25.03,21.65,62.06,2.28,1357.84,19,322,7.47,1,Off,62.36,0
2021-01-03,20:30:00,Factory_C,Urban,Night,15.0,Senior,Yes,22.06,25.81,30.52,3.3,1457.08,7,62,8.47,4,Off,35.07,0
2021-01-03,20:45:00,Factory_A,Rural,Day,34.0,Senior,Yes,26.39,24.77,61.97,3.9,1135.13,2,257,3.14,0,On,55.44,0
2021-01-03,21:00:00,Factory_A,Rural,Night,27.0,Senior,Yes,25.6,23.29,60.84,0.6,3453.88,8,338,5.63,3,Off,58.86,0
2021-01-03,21:15:00,Factory_B,Rural,Night,48.0,Junior,Yes,23.2,18.71,63.17,2.25,1478.17,11,357,7.37,0,Off,57.04,0
2021-01-03,21:30:00,Factory_C,Industrial_Zone,Night,10.0,Junior,Yes,25.21,22.49,50.88,3.68,2502.18,9,233,0.53,0,On,46.72,0
2021-01-03,21:45:00,Factory_C,Industrial_Zone,Night,23.0,Senior,No,23.84,22.94,51.52,2.75,2363.99,12,104,7.62,2,Off,43.32,0
2021-01-03,22:00:00,Factory_B,Rural,Day,40.0,Junior,Yes,25.34,22.48,51.64,1.81,3909.43,17,190,8.77,1,Off,54.19,0
2021-01-03,22:15:00,Factory_C,Industrial_Zone,Night,32.0,Senior,No,26.99,23.23,41.49,0.19,2460.81,11,280,5.52,0,On,60.67,0
2021-01-03,22:30:00,Factory_B,Urban,Day,24.0,Junior,No,29.76,24.56,44.36,4.28,1971.26,3,206,2.93,2,Off,53.71,0
2021-01-03,22:45:00,Factory_C,Industrial_Zone,Night,45.0,Senior,Yes,21.29,19.24,51.93,2.12,1235.07,9,185,0.18,2,Off,42.95,0
2021-01-03,23:00:00,Factory_D,Industrial_Zone,Night,39.0,Junior,No,31.4,23.2,48.38,1.28,1137.4,14,5,5.57,3,On,45.73,0
2021-01-03,23:15:00,Factory_C,Industrial_Zone,Night,33.0,Junior,No,19.14,23.94,62.42,0.44,2026.33,11,51,2.19,2,On,32.77,0
2021-01-03,23:30:00,Factory_A,Industrial_Zone,Day,28.0,Junior,Yes,24.54,20.27,40.62,1.92,1537.07,12,343,5.22,2,On,57.24,0
2021-01-03,23:45:00,Factory_A,Urban,Night,29.0,Senior,Yes,26.76,22.45,37.51,4.12,2389.18,3,343,6.49,0,On,63.48,0
2021-01-04,00:00:00,Factory_D,Rural,Day,19.0,Junior,No,25.84,23.43,64.44,2.18,3821.01,1,214,2.02,3,Off,49.17,0
2021-01-04,00:15:00,Factory_C,Urban,Day,14.0,Junior,No,23.13,17.45,68.14,2.9,3888.22,13,241,9.24,4,Off,51.82,0
2021-01-04,00:30:00,Factory_A,Rural,Night,29.0,Senior,Yes,24.38,25.29,51.42,3.29,1990.84,14,122,3.07,0,Off,48.62,0
2021-01-04,00:45:00,Factory_A,Rural,Day,18.0,Junior,Yes,23.52,24.1,51.35,0.68,3206.46,1,164,2.74,2,Off,48.33,0
2021-01-04,01:00:00,Factory_C,Urban,Day,28.0,Senior,Yes,23.23,18.61,74.19,3.49,1034.79,9,246,9.43,3,On,42.53,0
2021-01-04,01:15:00,Factory_B,Industrial_Zone,Night,31.0,Senior,Yes,27.55,23.13,30.89,3.87,1730.14,19,293,8.93,1,On,68.47,0
2021-01-04,01:30:00,Factory_C,Rural,Night,46.0,Junior,No,26.07,24.95,75.81,2.05,3190.81,8,48,6.07,3,Off,38.93,0
2021-01-04,01:45:00,Factory_B,Rural,Day,24.0,Senior,Yes,22.92,21.42,64.31,0.06,2541.84,12,163,8.68,1,Off,44.33,0
2021-01-04,02:00:00,Factory_D,Rural,Night,21.0,Senior,Yes,27.7,25.85,71.43,0.47,1216.69,17,232,7.92,2,On,60.17,0
2021-01-04,02:15:00,Factory_D,Rural,Day,17.0,Junior,Yes,25.92,26.02,68.58,4.47,3836.35,5,104,0.52,0,Off,48.96,0
2021-01-04,02:30:00,Factory_A,Industrial_Zone,Night,18.0,Senior,No,27.44,22.06,46.51,3.19,1501.18,15,199,7.8,0,Off,54.26,0
2021-01-04,02:45:00,Factory_A,Industrial_Zone,Night,48.0,Junior,Yes,26.89,24.38,78.88,1.71,2596.7,11,192,9.87,4,Off,54.32,0
2021-01-04,03:00:00,Factory_A,Urban,Day,26.0,Junior,Yes,22.51,18.85,62.25,1.84,2634.52,8,344,9.05,3,On,50.11,0
2021-01-04,03:15:00,Factory_B,Rural,Night,22.0,Junior,No,23.32,20.73,64.72,3.29,2224.1,17,251,0.07,2,Off,58.93,0
2021-01-04,03:30:00,Factory_A,Industrial_Zone,Night,49.0,Junior,Yes,27.24,23.76,61.08,0.53,1425.65,4,174,2.05,3,Off,47.66,0
2021-01-04,03:45:00,Factory_C,Urban,Day,37.0,Junior,Yes,26.83,23.71,68.73,4.12,1123.18,16,71,3.85,2,Off,39.53,0
2021-01-04,04:00:00,Factory_B,Urban,Day,25.0,Senior,Yes,24.94,20.77,56.1,4.44,3993.24,8,261,0.26,3,Off,53.16,0
2021-01-04,04:15:00,Factory_D,Industrial_Zone,Day,41.0,Junior,No,25.35,23.87,58.04,2.0,2782.95,8,237,1.98,2,On,49.59,0
2021-01-04,04:30:00,Factory_B,Rural,Night,5.0,Senior,No,28.83,21.48,73.94,2.53,1386.0,12,93,4.64,0,On,43.68,0
2021-01-04,04:45:00,Factory_A,Industrial_Zone,Night,18.0,Junior,No,23.23,19.85,52.81,0.13,3636.66,12,41,1.38,2,On,37.86,0
2021-01-04,05:00:00,Factory_C,Industrial_Zone,Night,32.0,Junior,No,26.64,25.47,66.1,3.56,3890.4,14,187,5.55,1,Off,52.01,0
2021-01-04,05:15:00,Factory_C,Rural,Day,32.0,Senior,Yes,24.39,20.6,37.26,0.29,2845.58,1,342,5.08,3,On,53.24,0
2021-01-04,05:30:00,Factory_A,Urban,Night,5.0,Junior,No,24.35,22.72,73.12,1.4,3756.12,14,298,6.97,4,On,57.78,0
2021-01-04,05:45:00,Factory_C,Rural,Day,35.0,Senior,Yes,28.3,27.42,65.05,0.07,3160.22,3,244,6.51,2,On,54.97,0
2021-01-04,06:00:00,Factory_B,Rural,Day,38.0,Junior,No,27.48,23.7,64.23,2.28,2783.28,13,355,8.64,1,Off,66.23,0
2021-01-04,06:15:00,Factory_B,Rural,Day,26.0,Junior,Yes,27.44,26.41,45.98,1.63,3726.17,15,78,9.37,2,On,51.87,0
2021-01-04,06:30:00,Factory_A,Rural,Night,20.0,Senior,Yes,28.92,21.75,72.39,2.48,1531.84,10,143,5.49,2,On,48.41,0
2021-01-04,06:45:00,Factory_C,Urban,Day,20.0,Senior,Yes,25.06,21.35,52.82,4.77,2221.98,7,332,8.2,1,On,54.62,0
2021-01-04,07:00:00,Factory_D,Industrial_Zone,Day,21.0,Senior,Yes,27.05,23.96,76.32,1.73,2948.29,16,228,9.87,4,On,61.05,0
2021-01-04,07:15:00,Factory_B,Urban,Day,7.0,Junior,Yes,24.07,19.97,67.32,1.99,1933.05,4,335,7.17,2,On,61.42,0
2021-01-04,07:30:00,Factory_B,Industrial_Zone,Night,45.0,Senior,No,25.97,22.06,36.98,4.97,1789.0,19,240,2.63,0,Off,58.93,0
2021-01-04,07:45:00,Factory_B,Rural,Day,20.0,Junior,Yes,24.61,22.59,39.42,4.27,2393.6,18,357,9.72,0,On,61.19,0
2021-01-04,08:00:00,Factory_B,Rural,Day,35.0,Senior,Yes,25.29,22.98,40.57,3.55,3447.91,5,22,1.32,3,Off,36.56,0
2021-01-04,08:15:00,Factory_D,Industrial_Zone,Day,39.0,Senior,No,26.79,22.77,73.36,2.68,1371.34,1,332,2.93,4,Off,60.13,0
2021-01-04,08:30:00,Factory_A,Industrial_Zone,Day,49.0,Senior,Yes,22.55,17.61,54.08,3.28,3460.65,18,9,5.96,2,On,32.82,0
2021-01-04,08:45:00,Factory_B,Urban,Day,8.0,Senior,No,31.28,24.35,42.64,2.04,2559.07,15,98,2.39,4,Off,51.46,0
2021-01-04,09:00:00,Factory_C,Rural,Day,16.0,Senior,Yes,21.98,18.19,53.64,3.33,2792.4,3,334,8.2,1,Off,49.42,0
2021-01-04,09:15:00,Factory_D,Urban,Night,28.0,Senior,No,21.36,20.53,51.86,1.77,2794.28,10,282,7.65,3,Off,51.14,0
2021-01-04,09:30:00,Factory_B,Urban,Night,34.0,Junior,No,28.47,24.16,63.97,1.07,3379.18,15,106,5.43,0,On,53.46,0
2021-01-04,09:45:00,Factory_C,Rural,Day,44.0,Senior,Yes,27.37,23.43,39.5,1.82,2531.15,12,214,6.83,0,Off,54.24,0
2021-01-04,10:00:00,Factory_B,Rural,Day,26.0,Senior,Yes,26.87,21.55,33.85,3.64,3843.63,3,219,1.33,4,Off,47.3,0
2021-01-04,10:15:00,Factory_A,Urban,Day,31.0,Senior,No,26.89,20.1,69.69,2.52,1688.4,12,241,6.02,0,On,51.82,0
2021-01-04,10:30:00,Factory_D,Rural,Night,48.0,Senior,No,24.96,25.34,74.45,4.6,2615.67,7,353,9.98,1,Off,58.51,0
2021-01-04,10:45:00,Factory_A,Industrial_Zone,Night,40.0,Junior,No,22.31,21.19,32.62,3.5,2340.35,15,334,8.41,3,Off,62.2,0
2021-01-04,11:00:00,Factory_D,Rural,Night,35.0,Junior,No,25.23,21.99,54.19,4.96,1443.38,10,299,5.84,0,Off,59.8,0
2021-01-04,11:15:00,Factory_B,Urban,Day,23.0,Senior,Yes,22.97,21.35,59.6,3.73,1518.85,8,243,3.59,4,On,44.39,0
2021-01-04,11:30:00,Factory_B,Industrial_Zone,Day,20.0,Junior,No,27.93,21.28,63.93,1.88,3393.16,6,359,0.84,2,Off,56.42,0
2021-01-04,11:45:00,Factory_D,Urban,Night,29.0,Senior,No,24.56,24.86,30.42,3.45,1067.57,2,323,7.47,0,Off,60.45,0
2021-01-04,12:00:00,Factory_C,Urban,Day,11.0,Senior,Yes,22.52,19.83,71.07,4.1,2075.69,4,289,4.18,1,On,47.05,0
2021-01-04,12:15:00,Factory_C,Urban,Night,43.0,Junior,No,24.04,21.79,59.2,2.64,1279.29,2,82,1.69,2,Off,43.39,0
2021-01-04,12:30:00,Factory_B,Rural,Day,23.0,Senior,No,26.24,24.09,42.82,2.44,2315.72,9,360,6.16,3,On,63.84,0
2021-01-04,12:45:00,Factory_B,Rural,Day,17.0,Junior,No,23.31,23.09,56.75,3.2,3287.51,16,245,3.6,3,Off,54.71,0
2021-01-04,13:00:00,Factory_A,Rural,Day,21.0,Junior,No,22.53,21.22,67.76,0.91,1296.92,5,166,5.73,0,Off,39.55,0
2021-01-04,13:15:00,Factory_B,Industrial_Zone,Day,48.0,Junior,No,25.73,20.8,38.17,1.62,1844.87,11,231,2.89,3,Off,50.32,0
2021-01-04,13:30:00,Factory_D,Rural,Day,30.0,Senior,No,25.73,24.06,62.59,4.04,3404.02,14,1,5.49,3,Off,39.54,0
2021-01-04,13:45:00,Factory_C,Rural,Night,48.0,Junior,Yes,23.48,23.44,57.11,4.45,3388.26,13,154,3.02,0,On,42.87,0
2021-01-04,14:00:00,Factory_C,Industrial_Zone,Day,48.0,Junior,Yes,23.59,24.14,74.78,3.62,3604.25,2,8,1.76,0,On,27.54,0
2021-01-04,14:15:00,Factory_A,Rural,Day,13.0,Junior,Yes,25.7,23.93,74.19,4.4,3566.27,19,77,4.85,2,Off,46.49,0
2021-01-04,14:30:00,Factory_C,Rural,Night,16.0,Senior,No,20.66,24.52,67.02,4.82,1891.03,2,10,5.64,0,On,25.01,0
2021-01-04,14:45:00,Factory_C,Urban,Day,37.0,Junior,Yes,20.78,20.69,58.27,2.96,2973.52,12,200,1.57,0,On,43.11,0
2021-01-04,15:00:00,Factory_D,Urban,Day,33.0,Senior,No,22.84,21.82,49.6,2.22,1665.43,12,132,8.92,0,On,41.3,0
2021-01-04,15:15:00,Factory_C,Industrial_Zone,Day,36.0,Junior,No,24.36,24.64,53.17,2.58,1223.74,12,312,3.14,2,On,54.83,0
2021-01-04,15:30:00,Factory_A,Industrial_Zone,Day,38.0,Junior,Yes,25.93,26.19,34.86,3.23,3997.37,16,114,9.08,0,Off,49.57,0
2021-01-04,15:45:00,Factory_A,Rural,Night,19.0,Senior,Yes,29.43,27.49,74.61,1.68,1815.51,11,249,7.35,0,Off,68.42,0
2021-01-04,16:00:00,Factory_C,Urban,Night,33.0,Senior,Yes,27.57,23.63,60.47,0.88,3550.07,10,215,0.51,0,On,56.75,0
2021-01-04,16:15:00,Factory_B,Industrial_Zone,Day,26.0,Junior,No,24.52,23.79,55.28,0.63,1121.63,7,3,9.82,2,Off,29.31,0
2021-01-04,16:30:00,Factory_C,Rural,Night,13.0,Junior,Yes,24.94,24.6,37.96,0.37,1517.96,10,261,2.53,0,Off,53.36,0
